FUNCTION 3: MAINTENANCE AND REPAIR AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
721,"The disc of a relief valve has an area of 0.75 square inches (483.87 square mm) when seated, and lifts at a set point pressure of 250 psi (1723.50 kPa). When the valve lifts, the area of the disc exposed to pressure increases by 10%. At  what pressure doe",206 psi (1420.16 kPa),227 psi (1564.94 kPa),231 psi (1592.51 kPa),250 psi (1723.50 kPa),B
722,The effect of the cross-sectional shape of a beam on the beam on the beam's resistance to a bending moment is measured by?,moment of stress,moment of inertia,moment of force,moment of strain,B
723,"The feedwater in an auxiliary boiler should be chemically tested daily for alkalinity and 
                                       .",dissolve CO2,chloride content,nitrogen content,soap hardness,B
724,The free surface corrections depend upon the surface area of the free liquids and the __________.,volume of liquid in the tank,displacement of the VESSEL,location of the tank in the VESSEL,height of the center of gravity of the VESSEL,B
725,The function of the head tank on a CPP system is to _________.,provide extra oil for maintaining the normal sump level,prevent seawater from entering the hydraulic system when it is secured,provide static head pressure for maintaining proper control oil pressure,provide dynamic head pressure for maintaining proper high-pressure oil pressure,B
726,The individual box temperatures of a multibox refrigeration system are controlled by __________.,expansion valves,solenoid valves,back-pressure valves,regulation of the cooling water,B
727,The length of a file is always measured exclusive of the __________.,edge,tang,point,heel,B
728,The lube oil system strainers are mostly fitted in a modern propulsion turbine installation at the:,gravity tank overflow line,pump suction line,bearing supply line,gravity tank discharge line,B
729,"The main bearings of a reciprocating air compressor are tapered roller bearings.  When mounted, these bearings are  given a 'cold' end clearance to __________.",allow for crank web deflection,allow for longitudinal expansion of the crankshaft as the unit warms up,prevent longitudinal thrust in the crankshaft,reduce torsional vibration in the crankshaft,B
730,"The main difference between a propeller pump and centrifugal pump is the absence of a
                   pump.",Volute in the centrifugal ,Volute in the propeller,Velocity nozzle in the centrifugal ,Reciprocating piston in the centrifugal,B
731,"The mandatory usable spare parts of a main propulsion diesel engine to be present onboard before ships departuren so that it will be classed, insured and considered seaworthy are ___.     I. Cylinder head    II. Piston with rings    III. Air distributor",I & III,II & III ,I & II,"I, II & III",B
732,The neutralization number obtained from a test sample of lubricating oil will tell you precisely __________.,the amount of mineral and metallic solids that will not burn,the number of milligrams of potassium hydroxide used to neutralize a measured sample,what type of acid contaminants are present in a measured sample,how much sulfuric acid the oil has absorbed during  operations,B
733,"The notation '10-24 tap' appears on a drawing.  The number  ""24"" indicates the __________.",number of holes involved,number of threads per inch,size of hole,tightness of fit,B
734,The number of cubic feet of fresh water that wil weigh one ton is,62 cu. Ft.,35.84 cu. Ft.,24.5 cu. Ft.,30.4 cu. Ft.,B
735,"The oxygen welding outfit, the torch tip orifice size:",depends on the hose length,determines the amount of acetylene and oxygen fed to the flames,can be varied by rotating the tip,depends on the regulator flow rate,B
736,The person on a VESSEL who is responsible for maintaining the engineering spaces in a clean and sanitary condition is the __________.,"master, or person-in-charge","chief engineer, or engineer-in-charge if no chief engineer  is required","senior mechanic, or mechanic on duty if no senior mechanic  designated","senior electrician, or electrician on duty if no senior electrician designated",B
737,The primary operational difference between a huddling chamber type safety valve and a nozzle reaction type safety valve is the __________.,manner in which steam pressure causes initial valve opening,principle by which blowdown is accomplished,difference in valve relieving capacities,manner in which lifting pressure is adjusted,B
738,"The process used to reduce stresses , induce softness, change ductility, or refine the grain structure of a metal is called _____.",Soaking,Annealing,Hardening,Tempering,B
739,The property of a governor in maintaining the desired engine speed without fluctuations or hunting is:,promptness,stability,sensitivity,speed droop,B
740,"The purpose of checking the electrical installations, eqipments, etc. using a meager tester?",Proper grounding,Load to carry,Condition of insulation,Finds short circuit,B
741,The rate of heat transfer from a hot region to a cold region is affected most by the __________.,size of the heat sink,temperature difference between the regions,size of the heat source,total heat of the system,B
742,The tang of a file is the part that __________.,does the cutting,fits into the handle,has crosscut teeth,is opposite the handle,B
743,"The term 'PLAN/33,000' is equal to the __________.",BMEP,IHP,BHP,SHP,B
744,"The term use to direct, govern, regulate or restrain in control system is _____________.",mode  ,command,signal,deviation,B
745,The thermal bulb for a thermal expansion valve used in a refrigeration system is usually charged with __________.,distilled water,the same refrigerant as the system,bees wax,mercuric sulfate,B
746,The total energy in acompressible or un-compressible fluid flowing any section in a pipeline is ______________.,Pressure and velosity,"Flow energy, kinetic energy and internal energy",Density and velocity,Pressure and viscosity,B
747,"The value of the controlled variable, which under any fixed set of conditions the automatic controller operates to maintain, is known as __________.",set point,control point,deviation,offset,B
748,The viscosity of fuel oil when heated is that it                                  .,decreases,increases,stays the same,boils,B
749,The weakening of boiler steel as the result of inner crystalline cracks is known as,exposure stress,caustic embrittlement,alkaline stress,corrosion,B
750,The zero set point adjustment of a bourdon tube pressure gage is accomplished by __________.,adjusting the effective moment arm length between the bourdon tube and the quadrant gear fulcrum,adjusting the pointer position relative to the shaft on which it is mounted,adjusting the pointer position by bending the free end of the pointer,flattening the cross section of the bourdon tube,B
751,"Theoretically, a double suction impeller is in hydraulic axial balance.  In actuality this balance is rarely achieved due to __________.",an unbalanced force exerted from the direction of the impeller nearest the driving motor,unequal or nonuniform flow to the suction eyes of the impeller housing,excessive sealing water flow to the stuffing box,flexible shaft design which causes rapid wear of the outboard shaft bearing,B
