FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
754,Explosion relief valves on diesel engine crankcases should relieve the pressure at not more than                    .,0.1 bar,0.2 bar,1.0 bar,2.0 bar,B
755,Faulty operation of diesel engine fuel injection nozzles can be a direct cause of __________.,excessive fuel nozzle holder cooling,sediment in the fuel supply,distortion of the fuel spray pattern,improper atomization of the fuel,B
756,"For any piston ring to operate smoothly without scuffing, the ring must be                           .",of a material harder than the cylinder liner,properly lubricated,prevented from compressing,prevented from rotating during engine operation,B
757,Heat for igniting the fuel oil in the cylinder of a diesel engine is generated by the __________.,electronic ignition system,compression of air by the piston,friction in the fuel injector,fuel oil heating system,B
758,Heavy fuel oils generally have an upper average ash content of 0.1% by weight. Which of the following conditions could be expected if the ash content increases above this amount?,Glazing of the cylinder liners,Increased valve wear,Excessive oil pumping,Increased fuel consumption,B
759,High temperature at the superheater outlet would NOT be caused by __________.,outer casing leakage,high feedwater temperature,poor fuel oil atomization,too much excess air,B
760,"High-speed, multi-cylinder, diesel engines commonly use counterweights placed opposite to the crankpins to__________.",prevent bearing loads,provide dynamic balance by equalizing centrifugal force,counteract inertia forces,provide a balance of rocking couples around the crankshaft,B
761,How does water enter the crankcase of a diesel engine?,Through the crankcase exhauster.,As water vapor contained in blow-by.,Demulsifying lube oil passing through the main bearings.,Condensation from vapor formed in the expansion tank.,B
762,"If a diesel engine driving a generator turns over freely but fails to fire properly, the cause could be_________.",excessive compression pressure,air in the fuel lines,high fuel pressure,excessive load,B
763,"If a four-stroke/cycle diesel engine is running at 1550 RPM, the speed of the camshaft will be                            .",525 RPM,775 RPM,1550 RPM,1800 RPM,B
764,"If a routine boiler water test indicates high salinity, you should blowdown the boiler to reduce salinity and then __________.",add carbonates to control sludging,treat the boiler water with phosphates,reduce the firing rate to prevent scaling,increase the firing rate to prevent foaming,B
765,"If a single cylinder relief valve on a main propulsion  diesel engine begins to lift, but it is not possible to  secure the engine, which of the following actions should be taken?",Increase the cooling water flow to the engine.,Secure or reduce fuel to that cylinder.,Screw down on the pressure adjusting spring to decrease  popping pressure.,Readjust the injection timing.,B
766,"If a substantial difference is maintained between the refrigerant temperature and the box air temperature within  the refrigerated compartment, this may result in __________.",slugging in the condenser,the evaporator coil to frost,the compressor suction to overheat,the thermal expansion valve to malfunction,B
767,"If all other conditions such as bore, stroke, speed, and mean effective pressures are equal, a two-stroke/cycle  diesel engine will develop approximately __________.",the same indicated horsepower as a four- stroke/cycle engine,twice the indicated horsepower as a four- stroke/cycle engine,one half the indicated horsepower as a four- stroke/cycle engine,one power stroke for every two crankshaft revolutions,B
768,"If an anchor windlass has been idle for some time, you should __________.",repack all valve stems,lubricate it prior to use,replace the foundation bolts,balance the warping heads,B
769,"If an auxiliary diesel engine frequently stalls, the trouble may be caused by __________.",low exhaust back pressure,air in the fuel system,gasket blow-by or leakage,incorrect assembly of idler springs,B
770,"If carbon accumulates on a pyrometer thermocouple, it will  cause __________.",the pyrometer to overheat and burn,the pyrometer to read low,the exhaust passage to become clogged,failure of the hot junction,B
771,"If cooling water flow through the aftercooler is   interrupted, the power output of a turbocharged diesel  engine will drop because the  __________.",turbocharger will stall,density of the air charge will decrease,scavenge effect will increase,exhaust pressure will increase,B
772,"If it should become necessary to abandon a compartment because of the danger of a large steam leak on a boiler, which of the following actions represents the best avenue of escape?",Escape through another compartment on a higher level.,Escape through another compartment on a lower level.,Escape by way of a fireroom ladder to the outer deck.,Use fireroom elevator to an upper deck.,B
